previous_grade_score,background_academic_score,enrolled_units_count,difficulty_level,past_failures_count,approved_units_count,study_time_level,absence_rate,age_group,parent_education_level,student_status
100.0,75.0,12.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,68.05,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,64.0,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,79.05,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,54.35,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,55.00000000000001,3.0,1,0,0.0,2,2,2,41.66666666666667,0
100.0,60.0,12.0,0,0,3.0,2,2,2,41.66666666666667,0
100.0,75.0,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,56.49999999999999,12.0,0,0,9.0,2,2,2,41.66666666666667,2
100.0,59.3,14.0,0,0,30.0,2,2,2,41.66666666666667,2
100.0,74.4,14.0,0,0,13.0,2,2,2,41.66666666666667,2
100.0,60.150000000000006,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,63.5,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,56.89999999999999,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,54.0,13.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,64.55,3.0,1,0,0.0,2,2,1,41.66666666666667,2
100.0,67.95,14.0,0,0,27.0,2,2,2,41.66666666666667,2
100.0,77.2,12.0,0,0,5.0,2,2,0,41.66666666666667,0
100.0,95.0,14.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,66.25,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,81.65,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,61.25000000000001,12.0,0,0,11.0,2,2,0,41.66666666666667,0
100.0,60.5,10.0,0,0,5.0,2,2,0,41.66666666666667,1
100.0,65.9,12.0,0,0,10.0,2,2,1,41.66666666666667,2
100.0,67.5,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,70.85,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.65,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,61.95,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,63.05,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,63.24999999999999,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,53.65,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,47.5,12.0,0,0,6.0,2,2,0,41.66666666666667,0
100.0,58.050000000000004,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,67.3,12.0,0,0,12.0,2,2,0,41.66666666666667,0
100.0,64.0,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,72.1,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,64.75,10.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,58.4,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,80.0,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,63.55,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,63.14999999999999,12.0,0,1,12.0,2,2,0,41.66666666666667,1
100.0,56.45,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.1,12.0,0,1,9.0,2,2,0,41.66666666666667,1
100.0,50.0,10.0,0,2,10.0,2,2,0,41.66666666666667,1
100.0,60.8,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.0,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,60.85,10.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,60.0,10.0,0,0,2.0,2,2,2,41.66666666666667,0
100.0,71.75,13.0,0,0,6.0,2,2,0,41.66666666666667,0
100.0,64.15,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,55.95,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,70.0,12.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,68.8,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,67.5,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,66.9,14.0,0,2,16.0,2,2,0,41.66666666666667,2
100.0,63.45,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,53.349999999999994,12.0,0,0,2.0,2,2,0,41.66666666666667,0
100.0,72.85,14.0,0,0,26.0,2,2,2,41.66666666666667,2
100.0,76.55,12.0,0,0,12.0,2,2,0,41.66666666666667,1
100.0,59.35,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,80.9,10.0,0,0,2.0,2,2,2,41.66666666666667,0
100.0,62.45,10.0,0,0,6.0,2,2,0,41.66666666666667,1
100.0,75.4,10.0,0,3,6.0,2,2,0,41.66666666666667,1
100.0,65.0,10.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,81.8,3.0,1,0,0.0,2,2,0,41.66666666666667,1
100.0,57.49999999999999,10.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,68.4,12.0,0,0,12.0,2,2,0,41.66666666666667,0
100.0,65.45,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,63.5,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,60.0,14.0,0,0,2.0,2,2,2,41.66666666666667,0
100.0,63.0,11.0,0,0,1.0,2,2,0,41.66666666666667,1
100.0,76.9,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,70.0,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,68.3,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,52.5,12.0,0,1,8.0,2,2,2,41.66666666666667,1
100.0,69.7,10.0,0,0,10.0,2,2,2,41.66666666666667,1
100.0,70.0,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.4,14.0,0,2,16.0,2,2,0,41.66666666666667,2
100.0,69.4,14.0,0,0,15.0,2,2,2,41.66666666666667,2
100.0,55.00000000000001,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,63.9,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,67.1,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,71.5,14.0,0,0,16.0,2,2,2,41.66666666666667,2
100.0,60.0,12.0,0,0,7.0,2,2,2,41.66666666666667,0
100.0,56.60000000000001,12.0,0,0,3.0,2,2,2,41.66666666666667,0
100.0,67.9,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,71.75,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,74.45,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,57.8,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,79.65,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,69.25,10.0,0,0,8.0,2,2,2,41.66666666666667,1
100.0,66.6,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,58.8,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,54.35,10.0,0,1,6.0,2,2,1,41.66666666666667,1
100.0,53.0,10.0,0,0,3.0,2,2,2,41.66666666666667,1
100.0,61.3,12.0,0,0,5.0,2,2,0,41.66666666666667,0
100.0,63.7,12.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,50.0,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,47.5,14.0,0,0,12.0,2,2,1,41.66666666666667,1
100.0,65.0,14.0,0,0,19.0,2,2,1,41.66666666666667,2
100.0,61.4,14.0,0,0,14.0,2,2,2,41.66666666666667,0
100.0,57.49999999999999,10.0,0,1,3.0,2,2,1,41.66666666666667,1
100.0,72.95,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,71.5,12.0,0,0,10.0,2,2,1,41.66666666666667,0
100.0,50.0,3.0,1,0,0.0,2,2,0,41.66666666666667,0
100.0,60.650000000000006,10.0,0,3,6.0,2,2,1,41.66666666666667,1
100.0,60.6,12.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,62.55,12.0,0,0,11.0,2,2,0,41.66666666666667,0
100.0,56.45,12.0,0,0,7.0,2,2,1,41.66666666666667,1
100.0,60.4,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,56.99999999999999,10.0,0,5,0.0,2,2,0,41.66666666666667,0
100.0,66.05,12.0,0,0,3.0,2,2,0,41.66666666666667,0
100.0,80.0,10.0,0,3,8.0,2,2,2,41.66666666666667,2
100.0,67.0,10.0,0,0,10.0,2,2,1,41.66666666666667,2
100.0,62.1,12.0,0,0,11.0,2,2,0,41.66666666666667,0
100.0,57.8,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,64.1,14.0,0,0,5.0,2,2,2,41.66666666666667,0
100.0,66.4,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,61.55,12.0,0,0,8.0,2,2,0,41.66666666666667,2
100.0,62.8,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,57.49999999999999,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,61.8,10.0,0,0,8.0,2,2,0,41.66666666666667,0
100.0,70.85,12.0,0,0,9.0,2,2,0,41.66666666666667,0
100.0,69.5,12.0,0,0,5.0,2,2,0,41.66666666666667,0
100.0,59.0,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,71.0,12.0,0,0,11.0,2,2,0,41.66666666666667,0
100.0,71.7,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,57.95,14.0,0,0,19.0,2,2,2,41.66666666666667,1
100.0,52.55,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,69.0,14.0,0,0,21.0,2,2,1,41.66666666666667,2
100.0,57.35,3.0,1,0,3.0,2,2,2,41.66666666666667,0
100.0,65.25,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,67.15,10.0,0,0,1.0,2,2,2,41.66666666666667,0
100.0,68.75,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,62.64999999999999,14.0,0,0,14.0,2,2,0,41.66666666666667,1
100.0,55.65,10.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,72.4,10.0,0,0,9.0,2,2,2,41.66666666666667,1
100.0,76.05,10.0,0,0,3.0,2,2,2,41.66666666666667,0
100.0,63.05,12.0,0,0,4.0,2,2,0,41.66666666666667,0
100.0,68.0,14.0,0,2,16.0,2,2,1,41.66666666666667,2
100.0,62.14999999999999,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,64.95,12.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,68.05,12.0,0,0,2.0,2,2,2,41.66666666666667,0
100.0,57.550000000000004,12.0,0,0,3.0,2,2,1,41.66666666666667,0
100.0,71.8,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,57.9,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,74.5,14.0,0,0,30.0,2,2,1,41.66666666666667,2
100.0,50.0,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,66.7,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,61.4,12.0,0,0,3.0,2,2,0,41.66666666666667,0
100.0,75.6,10.0,0,0,7.0,2,2,2,41.66666666666667,0
100.0,68.5,12.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,59.0,3.0,1,0,0.0,2,2,1,41.66666666666667,0
100.0,63.2,14.0,0,0,14.0,2,2,2,41.66666666666667,1
100.0,65.0,12.0,0,0,6.0,2,2,0,41.66666666666667,0
100.0,56.25,14.0,0,0,8.0,2,2,2,41.66666666666667,0
100.0,59.150000000000006,14.0,0,2,10.0,2,2,0,41.66666666666667,0
100.0,60.699999999999996,14.0,0,0,13.0,2,2,0,41.66666666666667,1
100.0,70.0,12.0,0,0,6.0,2,2,2,41.66666666666667,0
100.0,54.50000000000001,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,55.00000000000001,10.0,0,1,0.0,2,2,2,41.66666666666667,0
100.0,59.9,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,65.0,14.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,83.65,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,55.95,12.0,0,0,12.0,2,2,0,41.66666666666667,1
100.0,68.0,3.0,1,0,0.0,2,2,1,41.66666666666667,0
100.0,62.0,12.0,0,0,11.0,2,2,0,41.66666666666667,0
100.0,66.45,10.0,0,0,8.0,2,2,2,41.66666666666667,0
100.0,77.0,12.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,57.49999999999999,14.0,0,0,8.0,2,2,0,41.66666666666667,0
100.0,48.0,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,84.1,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,70.0,12.0,0,0,6.0,2,2,2,41.66666666666667,0
100.0,68.7,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,75.0,10.0,0,0,3.0,2,2,2,41.66666666666667,0
100.0,50.24999999999999,14.0,0,0,14.0,2,2,2,41.66666666666667,1
100.0,74.25,11.0,0,0,4.0,2,2,2,41.66666666666667,0
100.0,61.64999999999999,10.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,69.35,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,58.599999999999994,12.0,0,0,4.0,2,2,1,41.66666666666667,0
100.0,57.15,10.0,0,1,7.0,2,2,2,41.66666666666667,1
100.0,62.64999999999999,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,48.5,12.0,0,0,10.0,2,2,2,41.66666666666667,1
100.0,70.0,14.0,0,0,2.0,2,2,2,41.66666666666667,0
100.0,62.0,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,70.0,12.0,0,0,0.0,2,2,2,41.66666666666667,1
100.0,63.5,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,55.00000000000001,14.0,0,2,24.0,2,2,2,41.66666666666667,2
100.0,85.0,14.0,0,0,6.0,2,2,2,41.66666666666667,0
100.0,60.0,10.0,0,0,1.0,2,2,2,41.66666666666667,0
100.0,65.0,10.0,0,0,6.0,2,2,1,41.66666666666667,2
100.0,65.0,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,61.25000000000001,10.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,57.85,10.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,60.0,9.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,83.0,10.0,0,0,0.0,2,2,0,41.66666666666667,1
100.0,66.4,12.0,0,0,2.0,2,2,1,41.66666666666667,0
100.0,50.0,10.0,0,3,6.0,2,2,1,41.66666666666667,0
100.0,60.9,10.0,0,3,9.0,2,2,0,41.66666666666667,2
100.0,54.75,10.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,69.15,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.8,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,62.64999999999999,14.0,0,0,10.0,2,2,2,41.66666666666667,1
100.0,50.74999999999999,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,54.55,12.0,0,0,8.0,2,2,1,41.66666666666667,1
100.0,61.95,14.0,0,1,13.0,2,2,0,41.66666666666667,0
100.0,71.5,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,63.14999999999999,3.0,1,0,0.0,2,2,1,41.66666666666667,0
100.0,56.65,12.0,0,0,1.0,2,2,2,41.66666666666667,0
100.0,59.95,10.0,0,5,0.0,2,2,0,41.66666666666667,0
100.0,70.0,12.0,0,0,7.0,2,2,2,41.66666666666667,0
100.0,54.0,10.0,0,0,0.0,2,2,0,41.66666666666667,1
100.0,50.0,10.0,0,1,4.0,2,2,2,41.66666666666667,0
100.0,66.2,10.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,68.55,10.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,69.05,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.0,14.0,0,0,14.0,2,2,2,41.66666666666667,1
100.0,54.85,12.0,0,0,11.0,2,2,1,41.66666666666667,2
100.0,64.1,12.0,0,6,0.0,2,2,2,41.66666666666667,0
100.0,58.9,10.0,0,0,2.0,2,2,0,41.66666666666667,0
100.0,75.0,12.0,0,0,11.0,2,2,1,41.66666666666667,2
100.0,80.0,12.0,0,0,12.0,2,2,2,41.66666666666667,0
100.0,52.25,14.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,56.39999999999999,14.0,0,6,0.0,2,2,2,41.66666666666667,1
100.0,50.0,13.0,0,0,13.0,2,2,1,41.66666666666667,2
100.0,66.25,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,61.64999999999999,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,64.45,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,64.15,10.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,50.0,12.0,0,0,7.0,2,2,1,41.66666666666667,1
100.0,60.04999999999999,10.0,0,0,4.0,2,2,0,41.66666666666667,0
100.0,80.0,14.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,61.5,10.0,0,0,3.0,2,2,1,41.66666666666667,1
100.0,75.0,12.0,0,0,11.0,2,2,1,41.66666666666667,2
100.0,62.0,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,0,11.0,2,2,2,41.66666666666667,1
100.0,60.199999999999996,10.0,0,1,9.0,2,2,0,41.66666666666667,2
100.0,65.8,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,52.1,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,61.0,14.0,0,0,14.0,2,2,0,41.66666666666667,1
100.0,55.35,12.0,0,3,5.0,2,2,0,41.66666666666667,1
100.0,60.85,12.0,0,0,10.0,2,2,1,41.66666666666667,2
100.0,63.0,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,64.2,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,67.45,12.0,0,0,10.0,2,2,0,41.66666666666667,0
100.0,71.95,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,72.5,10.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,66.0,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,68.05,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,69.45,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,51.0,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,61.5,12.0,0,0,11.0,2,2,2,41.66666666666667,0
100.0,68.75,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,51.1,14.0,0,0,13.0,2,2,0,41.66666666666667,1
100.0,52.65,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,65.0,9.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,61.25000000000001,10.0,0,1,9.0,2,2,2,41.66666666666667,0
100.0,56.00000000000001,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,55.00000000000001,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,74.75,11.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,70.5,14.0,0,0,20.0,2,2,2,41.66666666666667,2
100.0,65.0,14.0,0,0,15.0,2,2,2,41.66666666666667,0
100.0,65.0,14.0,0,0,24.0,2,2,2,41.66666666666667,2
100.0,52.0,10.0,0,0,2.0,2,2,2,41.66666666666667,0
100.0,55.00000000000001,12.0,0,0,0.0,2,2,1,41.66666666666667,0
100.0,60.0,12.0,0,0,0.0,2,2,1,41.66666666666667,1
100.0,65.0,12.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,63.5,14.0,0,0,13.0,2,2,2,41.66666666666667,0
100.0,50.0,14.0,0,0,14.0,2,2,2,41.66666666666667,1
100.0,55.50000000000001,12.0,0,0,6.0,2,2,2,41.66666666666667,1
100.0,65.0,14.0,0,0,17.0,2,2,2,41.66666666666667,2
100.0,65.05,10.0,0,0,6.0,2,2,2,41.66666666666667,1
100.0,63.74999999999999,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,65.0,14.0,0,0,14.0,2,2,2,41.66666666666667,2
100.0,57.49999999999999,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,63.4,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,58.35,14.0,0,0,1.0,2,2,0,41.66666666666667,0
100.0,64.25,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,63.74999999999999,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,58.75,14.0,0,6,10.0,2,2,0,41.66666666666667,1
100.0,74.4,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,60.099999999999994,14.0,0,0,12.0,2,2,0,41.66666666666667,1
100.0,63.65,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,68.05,3.0,1,0,0.0,2,2,0,41.66666666666667,1
100.0,61.199999999999996,11.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,65.0,14.0,0,2,29.0,2,2,1,41.66666666666667,2
100.0,60.85,12.0,0,0,10.0,2,2,1,41.66666666666667,2
100.0,61.35,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,64.6,12.0,0,0,4.0,2,2,0,41.66666666666667,0
100.0,52.5,12.0,0,0,5.0,2,2,1,41.66666666666667,1
100.0,64.95,12.0,0,0,11.0,2,2,0,41.66666666666667,1
100.0,68.15,12.0,0,1,12.0,2,2,0,41.66666666666667,2
100.0,57.45,14.0,0,0,18.0,2,2,2,41.66666666666667,2
100.0,51.0,12.0,0,0,4.0,2,2,2,41.66666666666667,0
100.0,55.65,10.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,65.45,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,50.0,3.0,1,0,0.0,2,2,2,41.66666666666667,0
100.0,56.45,10.0,0,0,3.0,2,2,0,41.66666666666667,0
100.0,56.35,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,71.5,14.0,0,0,15.0,2,2,2,41.66666666666667,2
100.0,77.55,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,63.800000000000004,10.0,0,0,0.0,2,2,2,41.66666666666667,1
100.0,73.3,14.0,0,0,15.0,2,2,2,41.66666666666667,2
100.0,70.5,14.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,60.3,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,55.00000000000001,14.0,0,10,28.0,2,2,2,41.66666666666667,2
100.0,54.29999999999999,14.0,0,0,8.0,2,2,2,41.66666666666667,0
100.0,67.45,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,70.65,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,67.8,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.75000000000001,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,62.5,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,59.54999999999999,12.0,0,0,11.0,2,2,1,41.66666666666667,2
100.0,63.3,12.0,0,0,12.0,2,2,0,41.66666666666667,1
100.0,58.35,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.04999999999999,14.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,62.45,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,56.99999999999999,14.0,0,0,10.0,2,2,2,41.66666666666667,0
100.0,65.55,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,64.65,12.0,0,0,7.0,2,2,0,41.66666666666667,2
100.0,64.85,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,60.4,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,67.5,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,58.9,10.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,65.0,14.0,0,1,16.0,2,2,2,41.66666666666667,2
100.0,58.8,12.0,0,0,3.0,2,2,0,41.66666666666667,1
100.0,65.4,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,55.95,10.0,0,3,0.0,2,2,1,41.66666666666667,0
100.0,72.95,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,54.55,12.0,0,0,11.0,2,2,0,41.66666666666667,1
100.0,60.150000000000006,14.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,56.75,12.0,0,0,10.0,2,2,0,41.66666666666667,0
100.0,67.7,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,65.1,10.0,0,4,6.0,2,2,2,41.66666666666667,2
100.0,68.2,12.0,0,0,12.0,2,2,0,41.66666666666667,1
100.0,63.45,3.0,1,0,0.0,2,2,0,41.66666666666667,0
100.0,59.9,10.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,62.2,10.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,60.0,12.0,0,0,12.0,2,2,2,41.66666666666667,1
100.0,55.89999999999999,10.0,0,1,5.0,2,2,1,41.66666666666667,1
100.0,65.0,12.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,69.0,14.0,0,0,23.0,2,2,2,41.66666666666667,2
100.0,57.3,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,54.0,10.0,0,1,8.0,2,2,2,41.66666666666667,1
100.0,70.0,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,67.35,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,55.00000000000001,12.0,0,0,5.0,2,2,2,41.66666666666667,1
100.0,52.400000000000006,14.0,0,0,30.0,2,2,2,41.66666666666667,2
100.0,63.24999999999999,12.0,0,1,11.0,2,2,2,41.66666666666667,2
100.0,59.050000000000004,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,59.95,10.0,0,0,5.0,2,2,2,41.66666666666667,1
100.0,80.0,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,50.24999999999999,5.0,2,0,1.0,2,2,2,41.66666666666667,0
100.0,55.00000000000001,9.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,50.0,14.0,0,2,23.0,2,2,2,41.66666666666667,0
100.0,70.0,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,54.50000000000001,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,60.45,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,62.9,14.0,0,0,22.0,2,2,1,41.66666666666667,2
100.0,80.6,12.0,0,1,12.0,2,2,0,41.66666666666667,2
100.0,61.0,14.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,63.95000000000001,14.0,0,0,12.0,2,2,0,41.66666666666667,0
100.0,67.9,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,74.85,3.0,1,0,0.0,2,2,0,41.66666666666667,0
100.0,68.65,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,53.0,12.0,0,0,9.0,2,2,2,41.66666666666667,1
100.0,55.00000000000001,12.0,0,0,8.0,2,2,2,41.66666666666667,2
100.0,73.2,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,60.5,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,62.6,14.0,0,0,30.0,2,2,2,41.66666666666667,2
100.0,59.8,12.0,0,0,10.0,2,2,1,41.66666666666667,0
100.0,71.4,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,61.75000000000001,7.0,0,1,0.0,2,2,2,41.66666666666667,0
100.0,50.0,12.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,70.0,10.0,0,1,9.0,2,2,2,41.66666666666667,1
100.0,75.15,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,64.1,14.0,0,0,30.0,2,2,1,41.66666666666667,2
100.0,57.15,14.0,0,0,0.0,2,2,2,41.66666666666667,0
